,clockTime,sprite,x,y,touching,block,keysDown,variables,stageVariables
615,2.564,Apple,218,70,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
616,2.564,Bowl,-50,-145,[],motion_movesteps{math_number(NUM:10)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
617,2.564,Bowl,-50,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
618,2.564,Bowl,-50,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
619,2.595,Bananas,-153,121,[],looks_show,['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
620,2.595,Bananas,-153,114,[],motion_changeyby{math_number(NUM:-7)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
621,2.595,Bananas,-153,114,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
622,2.596,Bananas,-153,114,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
623,2.596,Apple,218,65,[],motion_changeyby{math_number(NUM:-5)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
624,2.596,Apple,218,65,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
625,2.597,Apple,218,65,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
626,2.597,Bowl,-40,-145,[],motion_movesteps{math_number(NUM:10)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
627,2.597,Bowl,-40,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
628,2.597,Bowl,-40,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
629,2.628,Bananas,-153,114,[],looks_show,['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
630,2.628,Bananas,-153,107,[],motion_changeyby{math_number(NUM:-7)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
631,2.629,Bananas,-153,107,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
632,2.632,Bananas,-153,107,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
633,2.632,Apple,218,60,[],motion_changeyby{math_number(NUM:-5)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
634,2.633,Apple,218,60,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
635,2.634,Apple,218,60,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
636,2.634,Bowl,-30,-145,[],motion_movesteps{math_number(NUM:10)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
637,2.635,Bowl,-30,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
638,2.635,Bowl,-30,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
639,2.662,Bananas,-153,107,[],looks_show,['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
640,2.663,Bananas,-153,100,[],motion_changeyby{math_number(NUM:-7)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
641,2.663,Bananas,-153,100,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
642,2.666,Bananas,-153,100,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
643,2.666,Apple,218,55,[],motion_changeyby{math_number(NUM:-5)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
644,2.666,Apple,218,55,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
645,2.668,Apple,218,55,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
646,2.668,Bowl,-20,-145,[],motion_movesteps{math_number(NUM:10)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
647,2.67,Bowl,-20,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
648,2.67,Bowl,-20,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
649,2.695,Bananas,-153,100,[],looks_show,['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
650,2.695,Bananas,-153,93,[],motion_changeyby{math_number(NUM:-7)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
651,2.697,Bananas,-153,93,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
652,2.698,Bananas,-153,93,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
653,2.699,Apple,218,50,[],motion_changeyby{math_number(NUM:-5)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
654,2.699,Apple,218,50,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
655,2.702,Apple,218,50,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
656,2.702,Bowl,-10,-145,[],motion_movesteps{math_number(NUM:10)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
657,2.702,Bowl,-10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
658,2.703,Bowl,-10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
659,2.729,Bananas,-153,93,[],looks_show,['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
660,2.729,Bananas,-153,86,[],motion_changeyby{math_number(NUM:-7)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
661,2.73,Bananas,-153,86,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
662,2.733,Bananas,-153,86,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
663,2.733,Apple,218,45,[],motion_changeyby{math_number(NUM:-5)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
664,2.734,Apple,218,45,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
665,2.735,Apple,218,45,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
666,2.736,Bowl,0,-145,[],motion_movesteps{math_number(NUM:10)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
667,2.736,Bowl,0,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
668,2.736,Bowl,0,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
669,2.762,Bananas,-153,86,[],looks_show,['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
670,2.762,Bananas,-153,79,[],motion_changeyby{math_number(NUM:-7)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
671,2.763,Bananas,-153,79,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
672,2.763,Bananas,-153,79,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
673,2.763,Apple,218,40,[],motion_changeyby{math_number(NUM:-5)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
674,2.763,Apple,218,40,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
675,2.764,Apple,218,40,[],control_if{sensing_touchingcolor{COLOR}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
676,2.764,Bowl,10,-145,[],motion_movesteps{math_number(NUM:10)},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
677,2.764,Bowl,10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
678,2.764,Bowl,10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Right'],{},"{'Punkte': 13, 'Zeit': 28}"
679,2.795,Bananas,-153,79,[],looks_show,[],{},"{'Punkte': 13, 'Zeit': 28}"
680,2.796,Bananas,-153,72,[],motion_changeyby{math_number(NUM:-7)},[],{},"{'Punkte': 13, 'Zeit': 28}"
681,2.796,Bananas,-153,72,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},[],{},"{'Punkte': 13, 'Zeit': 28}"
682,2.797,Bananas,-153,72,[],control_if{sensing_touchingcolor{COLOR}},[],{},"{'Punkte': 13, 'Zeit': 28}"
683,2.797,Apple,218,35,[],motion_changeyby{math_number(NUM:-5)},[],{},"{'Punkte': 13, 'Zeit': 28}"
684,2.797,Apple,218,35,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},[],{},"{'Punkte': 13, 'Zeit': 28}"
685,2.797,Apple,218,35,[],control_if{sensing_touchingcolor{COLOR}},[],{},"{'Punkte': 13, 'Zeit': 28}"
686,2.797,Bowl,10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},"{'Punkte': 13, 'Zeit': 28}"
687,2.798,Bowl,10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},[],{},"{'Punkte': 13, 'Zeit': 28}"
688,2.829,Bananas,-153,72,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
689,2.829,Bananas,-153,65,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
690,2.829,Bananas,-153,65,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
691,2.83,Bananas,-153,65,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
692,2.83,Apple,218,30,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
693,2.83,Apple,218,30,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
694,2.831,Apple,218,30,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
695,2.831,Bowl,10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
696,2.832,Bowl,0,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
697,2.832,Bowl,0,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
698,2.861,Bananas,-153,65,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
699,2.862,Bananas,-153,58,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
700,2.863,Bananas,-153,58,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
701,2.866,Bananas,-153,58,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
702,2.866,Apple,218,25,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
703,2.866,Apple,218,25,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
704,2.868,Apple,218,25,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
705,2.868,Bowl,0,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
706,2.869,Bowl,-10,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
707,2.87,Bowl,-10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
708,2.896,Bananas,-153,58,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
709,2.896,Bananas,-153,51,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
710,2.897,Bananas,-153,51,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
711,2.899,Bananas,-153,51,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
712,2.9,Apple,218,20,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
713,2.901,Apple,218,20,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
714,2.902,Apple,218,20,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
715,2.903,Bowl,-10,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
716,2.905,Bowl,-20,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
717,2.905,Bowl,-20,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
718,2.929,Bananas,-153,51,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
719,2.929,Bananas,-153,44,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
720,2.929,Bananas,-153,44,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
721,2.93,Bananas,-153,44,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
722,2.93,Apple,218,15,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
723,2.931,Apple,218,15,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
724,2.931,Apple,218,15,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
725,2.931,Bowl,-20,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
726,2.932,Bowl,-30,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
727,2.932,Bowl,-30,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
728,2.962,Bananas,-153,44,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
729,2.962,Bananas,-153,37,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
730,2.962,Bananas,-153,37,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
731,2.963,Bananas,-153,37,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
732,2.963,Apple,218,10,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
733,2.963,Apple,218,10,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
734,2.964,Apple,218,10,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
735,2.964,Bowl,-30,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
736,2.964,Bowl,-40,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
737,2.964,Bowl,-40,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
738,2.996,Bananas,-153,37,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
739,2.996,Bananas,-153,30,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
740,2.996,Bananas,-153,30,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
741,2.996,Bananas,-153,30,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
742,2.996,Apple,218,5,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
743,2.997,Apple,218,5,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
744,2.998,Apple,218,5,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
745,2.998,Bowl,-40,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
746,2.998,Bowl,-50,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
747,2.998,Bowl,-50,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
748,3.029,Bananas,-153,30,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
749,3.03,Bananas,-153,23,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
750,3.03,Bananas,-153,23,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
751,3.031,Bananas,-153,23,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
752,3.031,Apple,218,0,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
753,3.032,Apple,218,0,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
754,3.033,Apple,218,0,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
755,3.034,Bowl,-50,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
756,3.035,Bowl,-60,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
757,3.036,Bowl,-60,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
758,3.062,Bananas,-153,23,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
759,3.063,Bananas,-153,16,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
760,3.063,Bananas,-153,16,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
761,3.065,Bananas,-153,16,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
762,3.065,Apple,218,-5,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
763,3.065,Apple,218,-5,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
764,3.066,Apple,218,-5,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
765,3.066,Bowl,-60,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
766,3.067,Bowl,-70,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
767,3.067,Bowl,-70,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
768,3.096,Bananas,-153,16,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
769,3.096,Bananas,-153,9,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
770,3.096,Bananas,-153,9,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
771,3.096,Bananas,-153,9,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
772,3.097,Apple,218,-10,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
773,3.097,Apple,218,-10,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
774,3.098,Apple,218,-10,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
775,3.098,Bowl,-70,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
776,3.099,Bowl,-80,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
777,3.099,Bowl,-80,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
778,3.129,Bananas,-153,9,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
779,3.129,Bananas,-153,2,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
780,3.129,Bananas,-153,2,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
781,3.131,Bananas,-153,2,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
782,3.131,Apple,218,-15,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
783,3.131,Apple,218,-15,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
784,3.132,Apple,218,-15,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
785,3.132,Bowl,-80,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
786,3.132,Bowl,-90,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
787,3.132,Bowl,-90,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
788,3.161,Bananas,-153,2,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
789,3.161,Bananas,-153,-5,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
790,3.162,Bananas,-153,-5,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
791,3.162,Bananas,-153,-5,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
792,3.163,Apple,218,-20,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
793,3.163,Apple,218,-20,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
794,3.163,Apple,218,-20,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
795,3.164,Bowl,-90,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
796,3.164,Bowl,-100,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
797,3.164,Bowl,-100,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 28}"
798,3.164,Stage,0,0,"['Bowl', 'Apple', 'Bananas']",data_changevariableby(VARIABLE:Zeit){math_number(NUM:-1)},['Left'],"{'Punkte': 13, 'Zeit': 27}","{'Punkte': 13, 'Zeit': 27}"
799,3.194,Bananas,-153,-5,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
800,3.194,Bananas,-153,-12,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
801,3.195,Bananas,-153,-12,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
802,3.196,Bananas,-153,-12,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
803,3.196,Apple,218,-25,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
804,3.196,Apple,218,-25,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
805,3.197,Apple,218,-25,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
806,3.197,Bowl,-100,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
807,3.197,Bowl,-110,-145,[],motion_movesteps{math_number(NUM:-10)},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
808,3.197,Bowl,-110,-145,[],control_if{sensing_keypressed{KEY_OPTION}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
809,3.227,Bananas,-153,-12,[],looks_show,['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
810,3.228,Bananas,-153,-19,[],motion_changeyby{math_number(NUM:-7)},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
811,3.228,Bananas,-153,-19,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
812,3.229,Bananas,-153,-19,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
813,3.229,Apple,218,-30,[],motion_changeyby{math_number(NUM:-5)},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
814,3.229,Apple,218,-30,[],control_if{sensing_touchingobject{TOUCHINGOBJECTMENU}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
815,3.229,Apple,218,-30,[],control_if{sensing_touchingcolor{COLOR}},['Left'],{},"{'Punkte': 13, 'Zeit': 27}"
